Building classifier model for 2 classes...
Start at 20-Jun-2017 14:44:37
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       6             334    6.796237e+01    3.612670e-02    7.380952e+01    5.754190e+01     5 6 8 10 13 14 15 16 
       7             420    6.796531e+01    4.833377e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 17 
       8             283    6.743165e+01    3.403673e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 15 17 
       9             172    6.796531e+01    1.895657e-02    7.119048e+01    6.927374e+01     5 6 8 11 12 14 16 
      10              42    6.796531e+01    4.008895e-03    7.452381e+01    5.921788e+01     5 6 8 10 14 15 16 17 
      11             420    6.795943e+01    4.886529e-02    8.071429e+01    6.145251e+01     5 6 9 10 12 13 14 15 16 
      12               4    6.796531e+01    1.932916e-03    6.880952e+01    6.871508e+01     5 6 9 10 11 12 13 15 16 
      13             381    6.743459e+01    4.619559e-02    7.095238e+01    6.983240e+01     5 6 10 11 15 16 17 
      14             190    6.796531e+01    1.953784e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 16 
      15             337    6.743459e+01    3.551868e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 14 15 16 
      16              94    6.796237e+01    7.726997e-03    7.119048e+01    6.927374e+01     5 6 8 13 15 17 
      17               5    6.743459e+01    2.115788e-03    6.857143e+01    6.871508e+01     5 6 7 12 13 14 15 16 
      18             363    6.796531e+01    4.237081e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 16 17 
      19             332    6.796531e+01    3.353041e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 
      20             270    6.796531e+01    2.934331e-02    7.380952e+01    5.754190e+01     5 6 8 10 14 15 16 17 
gBest = 6.796531e+01

Iteration 67 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    6.796237e+01    4.669010e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 17 
       2             367    6.532051e+01    4.410873e-02    6.880952e+01    6.871508e+01     5 8 11 12 13 16 
       3             102    6.796237e+01    7.748457e-03    7.119048e+01    6.927374e+01     5 6 8 11 12 14 15 
       4             323    6.796237e+01    3.285614e-02    7.119048e+01    6.983240e+01     5 6 8 10 11 16 17 
       5             420    6.690386e+01    4.878909e-02    7.119048e+01    7.039106e+01     5 6 8 11 12 14 
       6             191    6.796237e+01    1.997916e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 16 17 
       7             168    6.796531e+01    1.306048e-02    7.119048e+01    6.927374e+01     5 6 8 10 14 16 17 
       8             141    6.743165e+01    1.128586e-02    7.452381e+01    5.865922e+01     5 6 8 11 12 13 14 15 16 
       9             420    6.796531e+01    4.703096e-02    7.404762e+01    5.810056e+01     5 6 8 11 12 13 14 15 16 17 
      10             268    6.796531e+01    2.584820e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
      11             413    6.795943e+01    4.654703e-02    7.380952e+01    5.754190e+01     5 6 8 12 13 14 15 16 17 
      12             233    6.796531e+01    2.170743e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 15 
      13             286    6.743459e+01    3.168862e-02    7.119048e+01    6.983240e+01     5 6 9 11 12 14 15 
      14             397    6.796531e+01    4.745424e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 15 16 
      15             291    6.743459e+01    2.874275e-02    6.880952e+01    6.871508e+01     5 6 8 10 17 
      16              61    6.796237e+01    5.910399e-03    6.880952e+01    6.871508e+01     5 6 8 11 12 
      17             235    6.743459e+01    2.386739e-02    7.380952e+01    5.754190e+01     5 6 8 9 12 14 15 16 
      18             352    6.796531e+01    4.259256e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 16 
      19             332    6.796531e+01    4.191363e-02    7.119048e+01    7.094972e+01     5 6 8 10 14 15 
      20             365    6.796531e+01    3.924114e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 15 17 
gBest = 6.796531e+01

Iteration 68 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             127    6.796237e+01    1.285925e-02    7.095238e+01    6.983240e+01     5 6 8 10 13 14 16 
       2             420    6.532051e+01    5.180773e-02    6.952381e+01    6.871508e+01     6 8 10 11 12 16 
       3              51    6.796237e+01    5.517595e-03    8.071429e+01    6.033520e+01     5 6 9 10 11 12 13 15 16 
       4             194    6.796237e+01    1.641656e-02    7.380952e+01    5.698324e+01     5 6 8 9 10 14 16 17 
       5              98    6.690386e+01    8.251046e-03    6.880952e+01    6.871508e+01     5 6 8 10 15 
       6             398    6.796237e+01    4.516274e-02    7.380952e+01    5.698324e+01     5 6 8 10 12 14 16 17 
       7              51    6.796531e+01    5.184506e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             420    6.796237e+01    5.000047e-02    7.095238e+01    7.150838e+01     5 6 8 11 12 13 14 
       9             111    6.796531e+01    8.931221e-03    7.119048e+01    7.039106e+01     5 6 8 11 13 17 
      10             420    6.796531e+01    6.394234e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
      11             420    6.795943e+01    4.722876e-02    7.119048e+01    7.039106e+01     5 6 9 12 15 16 17 
      12             233    6.796531e+01    2.255991e-02    7.119048e+01    6.983240e+01     5 6 9 10 15 16 17 
      13             257    6.743459e+01    3.113223e-02    7.119048e+01    6.927374e+01     5 6 9 10 14 16 17 
      14             243    6.796531e+01    2.389693e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 16 
      15              92    6.743459e+01    9.212061e-03    7.119048e+01    7.094972e+01     5 6 8 11 13 14 
      16             172    6.796237e+01    1.368094e-02    8.047619e+01    6.089385e+01     5 6 9 10 12 13 14 15 17 
      17             267    6.743459e+01    3.668030e-02    8.214286e+01    5.865922e+01     5 6 7 9 11 12 13 14 16 17 
      18             228    6.796531e+01    2.492512e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
      19             323    6.796531e+01    4.035424e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             330    6.796531e+01    3.495109e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 17 
gBest = 6.796531e+01

Iteration 69 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             299    6.796237e+01    3.318270e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 17 
       2             217    6.532051e+01    3.140560e-02    6.880952e+01    6.871508e+01     7 11 16 17 
       3             105    6.796237e+01    8.838851e-03    7.119048e+01    6.983240e+01     5 6 9 10 12 14 16 
       4             394    6.796237e+01    5.942121e-02    7.095238e+01    7.094972e+01     5 6 7 14 16 17 
       5             242    6.690386e+01    2.934051e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 16 
       6             240    6.796237e+01    2.355918e-02    7.380952e+01    5.810056e+01     5 6 8 10 12 13 14 16 17 
       7             420    6.796531e+01    5.394094e-02    7.095238e+01    7.094972e+01     5 6 8 10 15 17 
       8             420    6.796237e+01    4.818698e-02    7.404762e+01    5.810056e+01     5 6 8 11 12 13 15 17 
       9             134    6.796531e+01    1.099725e-02    7.119048e+01    7.039106e+01     5 6 8 12 13 16 17 
      10             420    6.796531e+01    4.381607e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 16 
      11              22    6.795943e+01    2.885222e-03    7.119048e+01    6.927374e+01     5 6 11 12 13 15 
      12             379    6.796531e+01    5.109770e-02    6.880952e+01    6.871508e+01     5 6 9 16 17 
      13             129    6.743459e+01    1.073600e-02    7.119048e+01    7.039106e+01     5 6 9 11 13 14 17 
      14             221    6.796531e+01    2.000156e-02    7.380952e+01    5.698324e+01     5 6 8 10 13 14 16 17 
      15             333    6.743459e+01    4.374734e-02    7.380952e+01    5.698324e+01     5 6 8 12 13 14 15 17 
      16             393    6.796531e+01    4.395540e-02    7.095238e+01    7.150838e+01     5 6 9 11 13 15 
      17              44    6.743459e+01    4.812851e-03    8.190476e+01    6.312849e+01     5 6 7 8 10 11 12 13 15 16 
      18             285    6.796531e+01    3.001944e-02    7.095238e+01    7.094972e+01     5 6 8 10 15 16 
      19             319    6.796531e+01    3.567481e-02    7.095238e+01    7.039106e+01     5 6 8 10 14 15 
      20              87    6.796531e+01    8.591289e-03    7.119048e+01    6.927374e+01     5 6 8 10 13 15 
gBest = 6.796531e+01

Iteration 70 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             199    6.796237e+01    2.165239e-02    7.380952e+01    5.642458e+01     5 6 8 10 13 14 16 17 
       2             106    6.532051e+01    8.293654e-03    7.809524e+01    6.089385e+01     6 9 10 11 12 13 14 15 17 
       3             364    6.796237e+01    4.548649e-02    7.095238e+01    6.983240e+01     5 6 9 10 11 12 14 16 
       4             321    6.796237e+01    4.027027e-02    8.190476e+01    5.754190e+01     5 6 8 9 10 13 14 15 16 
       5             182    6.690386e+01    1.475578e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 16 
       6              67    6.796237e+01    6.189995e-03    7.452381e+01    5.810056e+01     5 6 8 10 12 14 15 16 
       7             413    6.796531e+01    6.437526e-02    7.095238e+01    7.094972e+01     5 6 8 10 15 16 17 
       8               2    6.796237e+01    1.789230e-03    6.880952e+01    6.871508e+01     5 6 8 11 12 13 14 15 16 17 
       9             370    6.796531e+01    4.333743e-02    7.095238e+01    7.150838e+01     5 6 8 11 14 15 
      10              56    6.796531e+01    5.442642e-03    7.119048e+01    6.927374e+01     5 6 8 10 13 17 
      11             420    6.795943e+01    6.375480e-02    6.880952e+01    6.871508e+01     5 6 9 14 15 
      12             343    6.796531e+01    3.870621e-02    7.095238e+01    7.094972e+01     5 6 9 11 12 13 16 17 
      13             154    6.743459e+01    1.200709e-02    7.119048e+01    6.983240e+01     5 6 9 10 12 17 
      14             115    6.796531e+01    9.983361e-03    7.380952e+01    5.698324e+01     5 6 8 10 13 15 16 17 
      15              85    6.743459e+01    6.879811e-03    7.119048e+01    6.927374e+01     5 6 8 11 13 15 
      16             118    6.796531e+01    9.476107e-03    7.119048e+01    6.927374e+01     5 6 9 10 12 15 17 
      17             174    6.743459e+01    1.490227e-02    7.476190e+01    6.312849e+01     5 6 7 9 10 12 13 15 
      18              51    6.796531e+01    4.996968e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
      19             322    6.796531e+01    3.723731e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20              13    6.796531e+01    2.476869e-03              70    6.871508e+01     5 6 8 10 13 16 
gBest = 6.796531e+01

Iteration 71 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             245    6.796237e+01    2.306747e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
       2               6    6.532051e+01    2.466294e-03    6.880952e+01    6.871508e+01     5 8 11 13 15 17 
       3             155    6.796237e+01    1.323806e-02    7.452381e+01    5.810056e+01     5 6 8 11 13 15 16 17 
       4             420    6.796237e+01    5.427932e-02    7.380952e+01    5.754190e+01     5 6 8 10 11 12 15 16 
       5             337    6.690386e+01    3.692009e-02    6.880952e+01    6.871508e+01     5 6 8 10 17 
       6             351    6.796237e+01    4.351657e-02    7.380952e+01    5.698324e+01     5 6 8 10 13 15 16 17 
       7             420    6.796531e+01    5.193556e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 16 
       8              26    6.796237e+01    3.310993e-03    7.119048e+01    6.927374e+01     5 6 8 10 14 17 
       9             297    6.796531e+01    2.923974e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 15 16 17 
      10              86    6.796531e+01    7.128617e-03    7.119048e+01    6.983240e+01     5 6 8 10 14 15 16 
      11             154    6.795943e+01    1.132505e-02    7.119048e+01    6.983240e+01     5 6 8 14 15 16 
      12              68    6.796531e+01    5.040820e-03    6.880952e+01    6.871508e+01     5 6 8 12 13 
      13             420    6.743459e+01    5.048844e-02    7.095238e+01    7.094972e+01     5 6 9 10 11 13 
      14              73    6.796531e+01    6.587774e-03    6.880952e+01    6.871508e+01     5 6 8 10 13 
      15              76    6.743459e+01    5.050772e-03    7.452381e+01    5.810056e+01     5 6 8 11 12 13 14 16 
      16              94    6.796531e+01    6.038223e-03    7.119048e+01    6.927374e+01     5 6 8 12 14 16 
      17             357    6.743459e+01    4.089819e-02    7.380952e+01    5.754190e+01     5 6 8 9 10 13 15 16 
      18             227    6.796531e+01    2.410251e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 16 
      19             329    6.796531e+01    3.417482e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             211    6.796531e+01    2.041240e-02    7.119048e+01    6.927374e+01     5 6 8 10 14 15 16 
gBest = 6.796531e+01

Iteration 72 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             221    6.796237e+01    2.449873e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 16 
       2               4    6.532051e+01    2.869672e-03    6.880952e+01    6.871508e+01     6 9 10 11 13 14 17 
       3             405    6.796237e+01    5.707994e-02    7.380952e+01    5.642458e+01     5 6 8 12 14 15 16 17 
       4             420    6.796237e+01    5.042126e-02    7.095238e+01    7.039106e+01     5 6 8 9 12 14 17 
       5             420    6.690386e+01    4.917878e-02    7.119048e+01    7.039106e+01     5 6 8 11 12 15 16 
       6             420    6.796237e+01    4.473696e-02    7.380952e+01    5.754190e+01     5 6 8 10 13 14 15 16 17 
       7             342    6.796531e+01    3.364486e-02    7.095238e+01    7.039106e+01     5 6 8 10 14 17 
       8              11    6.796237e+01    2.827686e-03    6.880952e+01    6.871508e+01     5 6 8 10 
       9             420    6.796531e+01    5.911798e-02    7.380952e+01    5.865922e+01     5 6 8 11 12 15 16 17 
      10             124    6.796531e+01    1.115711e-02    7.380952e+01    5.865922e+01     5 6 8 10 14 15 16 17 
      11             402    6.795943e+01    5.141649e-02    7.095238e+01    7.094972e+01     5 6 9 10 12 13 
